25/4	15+16	loop
64766	10363	3/5
64767	X
64768	10363	4/5
64769	10364	0/6
64770	10364	1/6
64771	10364	2/6
64772	10364	3/6
64773	10364	4/6
64774	10364	5/6
64775	10365	0/5
64776	X
64777	10365	1/5
64778	10365	2/5
64779	10365	3/5
64780	10365	4/5
64781	10366	0/6
64782	10366	1/6
64783	X
64784	10366	2/6
64785	10366	3/6
64786	10366	4/6
64787	10366	5/6
64788	10367	0/6
64789	10367	1/6
64790	10367	2/6
64791	10367	3/6
64792	10367	4/6
64793	10367	5/6
64794	10368	0/5
64795	10368	1/5
64796	10368	2/5
64797	10368	3/5
64798	10368	4/5
64799	X
64800	10369	0/6
64801	10369	1/6
64802	10369	2/6
64803	X
64804	10369	3/6
64805	10369	4/6
64806	10369	5/6
64807	10370	0/6
64808	10370	1/6
64809	10370	2/6
64810	10370	3/6
64811	10370	4/6
64812	10370	5/6
64813	10371	0/5
64814	10371	1/5
64815	X
64816	10371	2/5
64817	10371	3/5
64818	10371	4/5
64819	10372	0/6
64820	10372	1/6
64821	10372	2/6
64822	10372	3/6
64823	10372	4/6
64824	10372	5/6
64825	10373	0/5
64826	10373	1/5
64827	10373	2/5
64828	10373	3/5
64829	X
64830	10373	4/5
64831	X
64832	10374	0/6
64833	10374	1/6
64834	10374	2/6
64835	10374	3/6
64836	10374	4/6
64837	10374	5/6
64838	10375	0/6
64839	10375	1/6
64840	10375	2/6
64841	10375	3/6
64842	10375	4/6
64843	10375	5/6
64844	10376	0/5
64845	10376	1/5
64846	10376	2/5
64847	X
64848	10376	3/5
64849	10376	4/5
64850	10377	0/6
64851	10377	1/6
64852	10377	2/6
64853	10377	3/6
64854	10377	4/6
64855	10377	5/6
64856	X
64857	10378	0/6
64858	10378	1/6
64859	10378	2/6
64860	10378	3/6
64861	10378	4/6
64862	10378	5/6
64863	X
64864	10379	0/5
64865	10379	1/5
64866	10379	2/5
64867	10379	3/5
64868	10379	4/5
64869	10380	0/6
64870	10380	1/6
64871	10380	2/6
64872	10380	3/6
64873	10380	4/6
64874	10380	5/6
64875	10381	0/5
64876	10381	1/5
64877	10381	2/5
64878	10381	3/5
64879	X
64880	10381	4/5
64881	10382	0/6
64882	10382	1/6
64883	X
64884	10382	2/6
64885	10382	3/6
64886	10382	4/6
64887	10382	5/6
64888	10383	0/6
64889	10383	1/6
64890	10383	2/6
64891	10383	3/6
64892	10383	4/6
64893	10383	5/6
64894	10384	0/5
64895	X
64896	10384	1/5
64897	10384	2/5
64898	10384	3/5
64899	10384	4/5
64900	10385	0/6
64901	10385	1/6
64902	10385	2/6
64903	10385	3/6
64904	10385	4/6
64905	10385	5/6
64906	10386	0/6
64907	10386	1/6
64908	10386	2/6
64909	X
64910	10386	3/6
64911	X
64912	10386	4/6
64913	10386	5/6
64914	10387	0/5
64915	10387	1/5
64916	10387	2/5
64917	10387	3/5
64918	10387	4/5
64919	10388	0/6
64920	10388	1/6
64921	10388	2/6
64922	10388	3/6
64923	10388	4/6
64924	10388	5/6
64925	10389	0/5
64926	10389	1/5
64927	X
64928	10389	2/5
64929	10389	3/5
64930	10389	4/5
64931	10390	0/6
64932	10390	1/6
64933	10390	2/6
64934	10390	3/6
64935	10390	4/6
64936	X
64937	10390	5/6
64938	10391	0/6
64939	10391	1/6
64940	10391	2/6
64941	10391	3/6
64942	10391	4/6
64943	X
64944	10391	5/6
64945	10392	0/5
64946	10392	1/5
64947	10392	2/5
64948	10392	3/5
64949	10392	4/5
64950	10393	0/6
64951	10393	1/6
64952	10393	2/6
64953	10393	3/6
64954	10393	4/6
64955	10393	5/6
64956	10394	0/6
64957	10394	1/6
64958	10394	2/6
64959	X
64960	10394	3/6
64961	10394	4/6
64962	10394	5/6
64963	X
64964	10395	0/5
64965	10395	1/5
64966	10395	2/5
64967	10395	3/5
64968	10395	4/5
64969	10396	0/6
64970	10396	1/6
64971	10396	2/6
64972	10396	3/6
64973	10396	4/6
64974	10396	5/6
64975	X
64976	10397	0/5
64977	10397	1/5
64978	10397	2/5
64979	10397	3/5
64980	10397	4/5
64981	10398	0/6
64982	10398	1/6
64983	10398	2/6
64984	10398	3/6
64985	10398	4/6
64986	10398	5/6
64987	10399	0/6
64988	10399	1/6
64989	X
64990	10399	2/6
64991	X
64992	10399	3/6
64993	10399	4/6
64994	10399	5/6
64995	10400	0/5
64996	10400	1/5
64997	10400	2/5
64998	10400	3/5
64999	10400	4/5
65000	10401	0/6
65001	10401	1/6
65002	10401	2/6
65003	10401	3/6
65004	10401	4/6
65005	10401	5/6
65006	10402	0/6
65007	X
65008	10402	1/6
65009	10402	2/6
65010	10402	3/6
65011	10402	4/6
65012	10402	5/6
65013	10403	0/5
65014	10403	1/5
65015	10403	2/5
65016	X
65017	10403	3/5
65018	10403	4/5
65019	10404	0/6
65020	10404	1/6
65021	10404	2/6
65022	10404	3/6
65023	X
65024	10404	4/6
65025	10404	5/6
65026	10405	0/5
65027	10405	1/5
65028	10405	2/5
65029	10405	3/5
65030	10405	4/5
65031	10406	0/6
65032	10406	1/6
65033	10406	2/6
65034	10406	3/6
65035	10406	4/6
65036	10406	5/6
65037	10407	0/6
65038	10407	1/6
65039	X
65040	10407	2/6
65041	10407	3/6
65042	10407	4/6
65043	X
65044	10407	5/6
65045	10408	0/5
65046	10408	1/5
65047	10408	2/5
65048	10408	3/5
65049	10408	4/5
65050	10409	0/6
65051	10409	1/6
65052	10409	2/6
65053	10409	3/6
65054	10409	4/6
65055	X
65056	10409	5/6
65057	10410	0/6
65058	10410	1/6
65059	10410	2/6
65060	10410	3/6
65061	10410	4/6
65062	10410	5/6
65063	10411	0/5
65064	10411	1/5
65065	10411	2/5
65066	10411	3/5
65067	10411	4/5
65068	10412	0/6
65069	X
65070	10412	1/6
65071	X
65072	10412	2/6
65073	10412	3/6
65074	10412	4/6
65075	10412	5/6
65076	10413	0/5
65077	10413	1/5
65078	10413	2/5
65079	10413	3/5
65080	10413	4/5
65081	10414	0/6
65082	10414	1/6
65083	10414	2/6
65084	10414	3/6
65085	10414	4/6
65086	10414	5/6
65087	X
65088	10415	0/6
65089	10415	1/6
65090	10415	2/6
65091	10415	3/6
65092	10415	4/6
65093	10415	5/6
65094	10416	0/5
65095	10416	1/5
65096	X
65097	10416	2/5
65098	10416	3/5
65099	10416	4/5
65100	10417	0/6
65101	10417	1/6
65102	10417	2/6
65103	X
65104	10417	3/6
65105	10417	4/6
65106	10417	5/6
65107	10418	0/6
65108	10418	1/6
65109	10418	2/6
65110	10418	3/6
65111	10418	4/6
65112	10418	5/6
65113	10419	0/5
65114	10419	1/5
65115	10419	2/5
65116	10419	3/5
65117	10419	4/5
65118	10420	0/6
65119	X
65120	10420	1/6
65121	10420	2/6
65122	10420	3/6
65123	X
65124	10420	4/6
65125	10420	5/6
65126	10421	0/5
65127	10421	1/5
65128	10421	2/5
65129	10421	3/5
65130	10421	4/5
65131	10422	0/6
65132	10422	1/6
65133	10422	2/6
65134	10422	3/6
65135	X
65136	10422	4/6
65137	10422	5/6
65138	10423	0/6
65139	10423	1/6
65140	10423	2/6
65141	10423	3/6
65142	10423	4/6
65143	10423	5/6
65144	10424	0/5
65145	10424	1/5
65146	10424	2/5
65147	10424	3/5
65148	10424	4/5
65149	X
65150	10425	0/6
65151	X
65152	10425	1/6
65153	10425	2/6
65154	10425	3/6
65155	10425	4/6
65156	10425	5/6
65157	10426	0/6
65158	10426	1/6
65159	10426	2/6
65160	10426	3/6
65161	10426	4/6
65162	10426	5/6
65163	10427	0/5
65164	10427	1/5
65165	10427	2/5
65166	10427	3/5
65167	X
65168	10427	4/5
65169	10428	0/6
65170	10428	1/6
65171	10428	2/6
65172	10428	3/6
65173	10428	4/6
65174	10428	5/6
65175	10429	0/5
65176	X
65177	10429	1/5
65178	10429	2/5
65179	10429	3/5
65180	10429	4/5
65181	10430	0/6
65182	10430	1/6
65183	X
65184	10430	2/6
65185	10430	3/6
65186	10430	4/6
65187	10430	5/6
65188	10431	0/6
65189	10431	1/6
65190	10431	2/6
65191	10431	3/6
65192	10431	4/6
65193	10431	5/6
65194	10432	0/5
65195	10432	1/5
65196	10432	2/5
65197	10432	3/5
65198	10432	4/5
65199	X
65200	10433	0/6
65201	10433	1/6
65202	10433	2/6
65203	X
65204	10433	3/6
65205	10433	4/6
65206	10433	5/6
65207	10434	0/6
65208	10434	1/6
65209	10434	2/6
65210	10434	3/6
65211	10434	4/6
65212	10434	5/6
65213	10435	0/5
65214	10435	1/5
65215	X
65216	10435	2/5
65217	10435	3/5
65218	10435	4/5
65219	10436	0/6
65220	10436	1/6
65221	10436	2/6
65222	10436	3/6
65223	10436	4/6
65224	10436	5/6
65225	10437	0/5
65226	10437	1/5
65227	10437	2/5
65228	10437	3/5
65229	X
65230	10437	4/5
65231	X
65232	10438	0/6
65233	10438	1/6
65234	10438	2/6
65235	10438	3/6
65236	10438	4/6
65237	10438	5/6
65238	10439	0/6
65239	10439	1/6
65240	10439	2/6
65241	10439	3/6
65242	10439	4/6
65243	10439	5/6
65244	10440	0/5
65245	10440	1/5
65246	10440	2/5
65247	X
65248	10440	3/5
65249	10440	4/5
65250	10441	0/6
65251	10441	1/6
65252	10441	2/6
65253	10441	3/6
65254	10441	4/6
65255	10441	5/6
65256	X
65257	10442	0/6
65258	10442	1/6
65259	10442	2/6
65260	10442	3/6
65261	10442	4/6
65262	10442	5/6
65263	X
65264	10443	0/5
65265	10443	1/5
65266	10443	2/5
65267	10443	3/5
65268	10443	4/5
65269	10444	0/6
65270	10444	1/6
65271	10444	2/6
65272	10444	3/6
65273	10444	4/6
65274	10444	5/6
65275	10445	0/5
65276	10445	1/5
65277	10445	2/5
65278	10445	3/5
65279	X
65280	10445	4/5
65281	10446	0/6
65282	10446	1/6
65283	X
65284	10446	2/6
65285	10446	3/6
65286	10446	4/6
65287	10446	5/6
65288	10447	0/6
65289	10447	1/6
65290	10447	2/6
65291	10447	3/6
65292	10447	4/6
65293	10447	5/6
65294	10448	0/5
65295	X
65296	10448	1/5
65297	10448	2/5
65298	10448	3/5
65299	10448	4/5
65300	10449	0/6
65301	10449	1/6
65302	10449	2/6
65303	10449	3/6
65304	10449	4/6
65305	10449	5/6
65306	10450	0/6
65307	10450	1/6
65308	10450	2/6
65309	X
65310	10450	3/6
65311	X
65312	10450	4/6
65313	10450	5/6
65314	10451	0/5
65315	10451	1/5
65316	10451	2/5
65317	10451	3/5
65318	10451	4/5
65319	10452	0/6
65320	10452	1/6
65321	10452	2/6
65322	10452	3/6
65323	10452	4/6
65324	10452	5/6
65325	10453	0/5
65326	10453	1/5
65327	X
65328	10453	2/5
65329	10453	3/5
65330	10453	4/5
65331	10454	0/6
65332	10454	1/6
65333	10454	2/6
65334	10454	3/6
65335	10454	4/6
65336	X
65337	10454	5/6
65338	10455	0/6
65339	10455	1/6
65340	10455	2/6
65341	10455	3/6
65342	10455	4/6
65343	X
65344	10455	5/6
65345	10456	0/5
65346	10456	1/5
65347	10456	2/5
65348	10456	3/5
65349	10456	4/5
65350	10457	0/6
65351	10457	1/6
65352	10457	2/6
65353	10457	3/6
65354	10457	4/6
65355	10457	5/6
65356	10458	0/6
65357	10458	1/6
65358	10458	2/6
65359	X
65360	10458	3/6
65361	10458	4/6
65362	10458	5/6
65363	X
65364	10459	0/5
65365	10459	1/5
65366	10459	2/5
65367	10459	3/5
65368	10459	4/5
65369	10460	0/6
65370	10460	1/6
65371	10460	2/6
65372	10460	3/6
65373	10460	4/6
65374	10460	5/6
65375	X
65376	10461	0/5
65377	10461	1/5
65378	10461	2/5
65379	10461	3/5
65380	10461	4/5
65381	10462	0/6
65382	10462	1/6
65383	10462	2/6
65384	10462	3/6
65385	10462	4/6
65386	10462	5/6
65387	10463	0/6
65388	10463	1/6
65389	X
65390	10463	2/6
65391	X
65392	10463	3/6
65393	10463	4/6
65394	10463	5/6
65395	10464	0/5
65396	10464	1/5
65397	10464	2/5
65398	10464	3/5
65399	10464	4/5
65400	10465	0/6
65401	10465	1/6
65402	10465	2/6
65403	10465	3/6
65404	10465	4/6
65405	10465	5/6
65406	10466	0/6
65407	X
65408	10466	1/6
65409	10466	2/6
65410	10466	3/6
65411	10466	4/6
65412	10466	5/6
65413	10467	0/5
65414	10467	1/5
65415	10467	2/5
65416	X
65417	10467	3/5
65418	10467	4/5
65419	10468	0/6
65420	10468	1/6
65421	10468	2/6
65422	10468	3/6
65423	X
65424	10468	4/6
65425	10468	5/6
65426	10469	0/5
65427	10469	1/5
65428	10469	2/5
65429	10469	3/5
65430	10469	4/5
65431	10470	0/6
65432	10470	1/6
65433	10470	2/6
65434	10470	3/6
65435	10470	4/6
65436	10470	5/6
65437	10471	0/6
65438	10471	1/6
65439	X
65440	10471	2/6
65441	10471	3/6
65442	10471	4/6
65443	X
65444	10471	5/6
65445	10472	0/5
65446	10472	1/5
65447	10472	2/5
65448	10472	3/5
65449	10472	4/5
65450	10473	0/6
65451	10473	1/6
65452	10473	2/6
65453	10473	3/6
65454	10473	4/6
65455	X
65456	10473	5/6
65457	10474	0/6
65458	10474	1/6
65459	10474	2/6
65460	10474	3/6
65461	10474	4/6
65462	10474	5/6
65463	10475	0/5
65464	10475	1/5
65465	10475	2/5
65466	10475	3/5
65467	10475	4/5
65468	10476	0/6
65469	X
65470	10476	1/6
65471	X
65472	10476	2/6
65473	10476	3/6
65474	10476	4/6
65475	10476	5/6
65476	10477	0/5
65477	10477	1/5
65478	10477	2/5
65479	10477	3/5
65480	10477	4/5
65481	10478	0/6
65482	10478	1/6
65483	10478	2/6
65484	10478	3/6
65485	10478	4/6
65486	10478	5/6
65487	X
65488	10479	0/6
65489	10479	1/6
65490	10479	2/6
65491	10479	3/6
65492	10479	4/6
65493	10479	5/6
65494	10480	0/5
65495	10480	1/5
65496	X
65497	10480	2/5
65498	10480	3/5
65499	10480	4/5
65500	10481	0/6
65501	10481	1/6
65502	10481	2/6
65503	X
65504	10481	3/6
65505	10481	4/6
65506	10481	5/6
65507	10482	0/6
65508	10482	1/6
65509	10482	2/6
65510	10482	3/6
65511	10482	4/6
65512	10482	5/6
65513	10483	0/5
65514	10483	1/5
65515	10483	2/5
65516	10483	3/5
65517	10483	4/5
65518	10484	0/6
65519	X
65520	10484	1/6
65521	10484	2/6
65522	10484	3/6
65523	X
65524	10484	4/6
65525	10484	5/6
65526	10485	0/5
65527	10485	1/5
65528	10485	2/5
65529	10485	3/5
65530	10485	4/5
65531	10486	0/6
65532	10486	1/6
65533	10486	2/6
65534	10486	3/6
65535	X
65536	10486	4/6
65537	10486	5/6
65538	10487	0/6
65539	10487	1/6
65540	10487	2/6
65541	10487	3/6
65542	10487	4/6
65543	10487	5/6
65544	10488	0/5
65545	10488	1/5
65546	10488	2/5
65547	10488	3/5
65548	10488	4/5
65549	X
65550	10489	0/6
65551	X
65552	10489	1/6
65553	10489	2/6
65554	10489	3/6
65555	10489	4/6
65556	10489	5/6
65557	10490	0/6
65558	10490	1/6
65559	10490	2/6
65560	10490	3/6
65561	10490	4/6
65562	10490	5/6
65563	10491	0/5
65564	10491	1/5
65565	10491	2/5
65566	10491	3/5
65567	X
65568	10491	4/5
65569	10492	0/6
65570	10492	1/6
65571	10492	2/6
65572	10492	3/6
65573	10492	4/6
65574	10492	5/6
65575	10493	0/5
65576	X
65577	10493	1/5
65578	10493	2/5
65579	10493	3/5
65580	10493	4/5
65581	10494	0/6
65582	10494	1/6
65583	X
65584	10494	2/6
65585	10494	3/6
65586	10494	4/6
65587	10494	5/6
65588	10495	0/6
65589	10495	1/6
65590	10495	2/6
65591	10495	3/6
65592	10495	4/6
65593	10495	5/6
65594	10496	0/5
65595	10496	1/5
65596	10496	2/5
65597	10496	3/5
65598	10496	4/5
65599	X
65600	10497	0/6
65601	10497	1/6
65602	10497	2/6
65603	X
65604	10497	3/6
65605	10497	4/6
65606	10497	5/6
65607	10498	0/6
65608	10498	1/6
65609	10498	2/6
65610	10498	3/6
65611	10498	4/6
65612	10498	5/6
65613	10499	0/5
65614	10499	1/5
65615	X
65616	10499	2/5
65617	10499	3/5
65618	10499	4/5
65619	10500	0/6
65620	10500	1/6
65621	10500	2/6
65622	10500	3/6
65623	10500	4/6
65624	10500	5/6
65625	10501	0/5
65626	10501	1/5
65627	10501	2/5
65628	10501	3/5
65629	X
65630	10501	4/5
65631	X
65632	10502	0/6
65633	10502	1/6
65634	10502	2/6
65635	10502	3/6
65636	10502	4/6
65637	10502	5/6
65638	10503	0/6
65639	10503	1/6
65640	10503	2/6
65641	10503	3/6
65642	10503	4/6
65643	10503	5/6
65644	10504	0/5
65645	10504	1/5
65646	10504	2/5
65647	X
65648	10504	3/5
65649	10504	4/5
65650	10505	0/6
65651	10505	1/6
65652	10505	2/6
65653	10505	3/6
65654	10505	4/6
65655	10505	5/6
65656	X
65657	10506	0/6
65658	10506	1/6
65659	10506	2/6
65660	10506	3/6
65661	10506	4/6
65662	10506	5/6
65663	X
65664	10507	0/5
65665	10507	1/5
65666	10507	2/5
65667	10507	3/5
65668	10507	4/5
65669	10508	0/6
65670	10508	1/6
65671	10508	2/6
65672	10508	3/6
65673	10508	4/6
65674	10508	5/6
65675	10509	0/5
65676	10509	1/5
65677	10509	2/5
65678	10509	3/5
65679	X
65680	10509	4/5
65681	10510	0/6
65682	10510	1/6
65683	X
65684	10510	2/6
65685	10510	3/6
65686	10510	4/6
65687	10510	5/6
65688	10511	0/6
65689	10511	1/6
65690	10511	2/6
65691	10511	3/6
65692	10511	4/6
65693	10511	5/6
65694	10512	0/5
65695	X
65696	10512	1/5
65697	10512	2/5
65698	10512	3/5
65699	10512	4/5
65700	10513	0/6
65701	10513	1/6
65702	10513	2/6
65703	10513	3/6
65704	10513	4/6
65705	10513	5/6
65706	10514	0/6
65707	10514	1/6
65708	10514	2/6
65709	X
65710	10514	3/6
65711	X
65712	10514	4/6
65713	10514	5/6
65714	10515	0/5
65715	10515	1/5
65716	10515	2/5
65717	10515	3/5
65718	10515	4/5
65719	10516	0/6
65720	10516	1/6
65721	10516	2/6
65722	10516	3/6
65723	10516	4/6
65724	10516	5/6
65725	10517	0/5
65726	10517	1/5
65727	X
65728	10517	2/5
65729	10517	3/5
65730	10517	4/5
65731	10518	0/6
65732	10518	1/6
65733	10518	2/6
65734	10518	3/6
65735	10518	4/6
65736	X
65737	10518	5/6
65738	10519	0/6
65739	10519	1/6
65740	10519	2/6
65741	10519	3/6
65742	10519	4/6
65743	X
65744	10519	5/6
65745	10520	0/5
65746	10520	1/5
65747	10520	2/5
65748	10520	3/5
65749	10520	4/5
65750	10521	0/6
65751	10521	1/6
65752	10521	2/6
65753	10521	3/6
65754	10521	4/6
65755	10521	5/6
65756	10522	0/6
65757	10522	1/6
65758	10522	2/6
65759	X
65760	10522	3/6
65761	10522	4/6
65762	10522	5/6
65763	X
65764	10523	0/5
65765	10523	1/5
65766	10523	2/5
65767	10523	3/5
65768	10523	4/5
65769	10524	0/6
65770	10524	1/6
65771	10524	2/6
65772	10524	3/6
65773	10524	4/6
65774	10524	5/6
65775	X
65776	10525	0/5
65777	10525	1/5
65778	10525	2/5
65779	10525	3/5
65780	10525	4/5
65781	10526	0/6
65782	10526	1/6
65783	10526	2/6
65784	10526	3/6
65785	10526	4/6
65786	10526	5/6
65787	10527	0/6
65788	10527	1/6
65789	X
65790	10527	2/6
65791	X
65792	10527	3/6
65793	10527	4/6
65794	10527	5/6
65795	10528	0/5
65796	10528	1/5
65797	10528	2/5
65798	10528	3/5
65799	10528	4/5
65800	10529	0/6
65801	10529	1/6
65802	10529	2/6
65803	10529	3/6
65804	10529	4/6
65805	10529	5/6
65806	10530	0/6
65807	X
65808	10530	1/6
65809	10530	2/6
65810	10530	3/6
65811	10530	4/6
65812	10530	5/6
65813	10531	0/5
65814	10531	1/5
65815	10531	2/5
65816	X
65817	10531	3/5
65818	10531	4/5
65819	10532	0/6
65820	10532	1/6
65821	10532	2/6
65822	10532	3/6
65823	X
65824	10532	4/6
65825	10532	5/6
65826	10533	0/5
65827	10533	1/5
65828	10533	2/5
65829	10533	3/5
65830	10533	4/5
65831	10534	0/6
65832	10534	1/6
65833	10534	2/6
65834	10534	3/6
65835	10534	4/6
65836	10534	5/6
65837	10535	0/6
65838	10535	1/6
65839	X
65840	10535	2/6
65841	10535	3/6
65842	10535	4/6
65843	X
65844	10535	5/6
65845	10536	0/5
65846	10536	1/5
65847	10536	2/5
65848	10536	3/5
65849	10536	4/5
65850	10537	0/6
65851	10537	1/6
65852	10537	2/6
65853	10537	3/6
65854	10537	4/6
65855	X
65856	10537	5/6
65857	10538	0/6
65858	10538	1/6
65859	10538	2/6
65860	10538	3/6
65861	10538	4/6
65862	10538	5/6
65863	10539	0/5
65864	10539	1/5
65865	10539	2/5
65866	10539	3/5
65867	10539	4/5
65868	10540	0/6
65869	X
65870	10540	1/6
65871	X
65872	10540	2/6
65873	10540	3/6
65874	10540	4/6
65875	10540	5/6
65876	10541	0/5
65877	10541	1/5
65878	10541	2/5
65879	10541	3/5
65880	10541	4/5
65881	10542	0/6
65882	10542	1/6
65883	10542	2/6
65884	10542	3/6
65885	10542	4/6
65886	10542	5/6
65887	X
65888	10543	0/6
65889	10543	1/6
65890	10543	2/6
65891	10543	3/6
65892	10543	4/6
65893	10543	5/6
65894	10544	0/5
65895	10544	1/5
65896	X
65897	10544	2/5
65898	10544	3/5
65899	10544	4/5
65900	10545	0/6
65901	10545	1/6
65902	10545	2/6
65903	X
65904	10545	3/6
65905	10545	4/6
65906	10545	5/6
65907	10546	0/6
65908	10546	1/6
65909	10546	2/6
65910	10546	3/6
65911	10546	4/6
65912	10546	5/6
65913	10547	0/5
65914	10547	1/5
65915	10547	2/5
65916	10547	3/5
65917	10547	4/5
65918	10548	0/6
65919	X
65920	10548	1/6
65921	10548	2/6
65922	10548	3/6
65923	X
65924	10548	4/6
65925	10548	5/6
65926	10549	0/5
65927	10549	1/5
65928	10549	2/5
65929	10549	3/5
65930	10549	4/5
65931	10550	0/6
65932	10550	1/6
65933	10550	2/6
65934	10550	3/6
65935	X
65936	10550	4/6
65937	10550	5/6
65938	10551	0/6
65939	10551	1/6
65940	10551	2/6
65941	10551	3/6
65942	10551	4/6
65943	10551	5/6
65944	10552	0/5
65945	10552	1/5
65946	10552	2/5
65947	10552	3/5
65948	10552	4/5
65949	X
65950	10553	0/6
65951	X
65952	10553	1/6
65953	10553	2/6
65954	10553	3/6
65955	10553	4/6
65956	10553	5/6
65957	10554	0/6
65958	10554	1/6
65959	10554	2/6
65960	10554	3/6
65961	10554	4/6
65962	10554	5/6
65963	10555	0/5
65964	10555	1/5
65965	10555	2/5
65966	10555	3/5
65967	X
65968	10555	4/5
65969	10556	0/6
65970	10556	1/6
65971	10556	2/6
65972	10556	3/6
65973	10556	4/6
65974	10556	5/6
65975	10557	0/5
65976	X
65977	10557	1/5
65978	10557	2/5
65979	10557	3/5
65980	10557	4/5
65981	10558	0/6
65982	10558	1/6
65983	X
65984	10558	2/6
65985	10558	3/6
65986	10558	4/6
65987	10558	5/6
65988	10559	0/6
65989	10559	1/6
65990	10559	2/6
65991	10559	3/6
65992	10559	4/6
65993	10559	5/6
65994	10560	0/5
65995	10560	1/5
65996	10560	2/5
65997	10560	3/5
65998	10560	4/5
65999	X
66000	10561	0/6
66001	10561	1/6
66002	10561	2/6
66003	X
66004	10561	3/6
66005	10561	4/6
66006	10561	5/6
66007	10562	0/6
66008	10562	1/6
66009	10562	2/6
66010	10562	3/6
66011	10562	4/6
66012	10562	5/6
66013	10563	0/5
66014	10563	1/5
66015	X
66016	10563	2/5
66017	10563	3/5
66018	10563	4/5
66019	10564	0/6
66020	10564	1/6
66021	10564	2/6
66022	10564	3/6
66023	10564	4/6
66024	10564	5/6
66025	10565	0/5
66026	10565	1/5
66027	10565	2/5
66028	10565	3/5
66029	X
66030	10565	4/5
66031	X
66032	10566	0/6
66033	10566	1/6
66034	10566	2/6
66035	10566	3/6
66036	10566	4/6
66037	10566	5/6
66038	10567	0/6
66039	10567	1/6
66040	10567	2/6
66041	10567	3/6
66042	10567	4/6
66043	10567	5/6
66044	10568	0/5
66045	10568	1/5
66046	10568	2/5
66047	X
66048	10568	3/5
66049	10568	4/5
66050	10569	0/6
66051	10569	1/6
66052	10569	2/6
66053	10569	3/6
66054	10569	4/6
66055	10569	5/6
66056	X
66057	10570	0/6
66058	10570	1/6
66059	10570	2/6
66060	10570	3/6
66061	10570	4/6
66062	10570	5/6
66063	X
66064	10571	0/5
66065	10571	1/5
66066	10571	2/5
66067	10571	3/5
66068	10571	4/5
66069	10572	0/6
66070	10572	1/6
66071	10572	2/6
66072	10572	3/6
66073	10572	4/6
66074	10572	5/6
66075	10573	0/5
66076	10573	1/5
66077	10573	2/5
66078	10573	3/5
66079	X
66080	10573	4/5
66081	10574	0/6
66082	10574	1/6
66083	X
66084	10574	2/6
66085	10574	3/6
66086	10574	4/6
66087	10574	5/6
66088	10575	0/6
66089	10575	1/6
66090	10575	2/6
66091	10575	3/6
66092	10575	4/6
66093	10575	5/6
66094	10576	0/5
66095	X
66096	10576	1/5
66097	10576	2/5
66098	10576	3/5
66099	10576	4/5
66100	10577	0/6
66101	10577	1/6
66102	10577	2/6
66103	10577	3/6
66104	10577	4/6
66105	10577	5/6
66106	10578	0/6
66107	10578	1/6
66108	10578	2/6
66109	X
66110	10578	3/6
66111	X
66112	10578	4/6
66113	10578	5/6
66114	10579	0/5
66115	10579	1/5
66116	10579	2/5
66117	10579	3/5
66118	10579	4/5
66119	10580	0/6
66120	10580	1/6
66121	10580	2/6
66122	10580	3/6
66123	10580	4/6
66124	10580	5/6
66125	10581	0/5
66126	10581	1/5
66127	X
66128	10581	2/5
66129	10581	3/5
66130	10581	4/5
66131	10582	0/6
66132	10582	1/6
66133	10582	2/6
66134	10582	3/6
66135	10582	4/6
66136	X
66137	10582	5/6
66138	10583	0/6
66139	10583	1/6
66140	10583	2/6
66141	10583	3/6
66142	10583	4/6
66143	X
66144	10583	5/6
66145	10584	0/5
66146	10584	1/5
66147	10584	2/5
66148	10584	3/5
66149	10584	4/5
66150	10585	0/6
66151	10585	1/6
66152	10585	2/6
66153	10585	3/6
66154	10585	4/6
66155	10585	5/6
66156	10586	0/6
66157	10586	1/6
66158	10586	2/6
66159	X
66160	10586	3/6
66161	10586	4/6
66162	10586	5/6
66163	X
66164	10587	0/5
66165	10587	1/5
66166	10587	2/5
66167	10587	3/5
66168	10587	4/5
66169	10588	0/6
66170	10588	1/6
66171	10588	2/6
66172	10588	3/6
66173	10588	4/6
66174	10588	5/6
66175	X
66176	10589	0/5
66177	10589	1/5
66178	10589	2/5
66179	10589	3/5
66180	10589	4/5
66181	10590	0/6
66182	10590	1/6
66183	10590	2/6
66184	10590	3/6
66185	10590	4/6
66186	10590	5/6
66187	10591	0/6
66188	10591	1/6
66189	X
66190	10591	2/6
66191	X
66192	10591	3/6
66193	10591	4/6
66194	10591	5/6
66195	10592	0/5
66196	10592	1/5
66197	10592	2/5
66198	10592	3/5
66199	10592	4/5
66200	10593	0/6
66201	10593	1/6
66202	10593	2/6
66203	10593	3/6
66204	10593	4/6
66205	10593	5/6
66206	10594	0/6
66207	X
66208	10594	1/6
66209	10594	2/6
66210	10594	3/6
66211	10594	4/6
66212	10594	5/6
66213	10595	0/5
66214	10595	1/5
66215	10595	2/5
66216	X
66217	10595	3/5
66218	10595	4/5
66219	10596	0/6
66220	10596	1/6
66221	10596	2/6
66222	10596	3/6
66223	X
66224	10596	4/6
66225	10596	5/6
66226	10597	0/5
66227	10597	1/5
66228	10597	2/5
66229	10597	3/5
66230	10597	4/5
66231	10598	0/6
66232	10598	1/6
66233	10598	2/6
66234	10598	3/6
66235	10598	4/6
66236	10598	5/6
66237	10599	0/6
