25/4	15+16	loop
43303	6929	4/6
43304	X
43305	6929	5/6
43306	6930	0/6
43307	6930	1/6
43308	6930	2/6
43309	6930	3/6
43310	6930	4/6
43311	X
43312	6930	5/6
43313	6931	0/5
43314	6931	1/5
43315	6931	2/5
43316	6931	3/5
43317	6931	4/5
43318	6932	0/6
43319	6932	1/6
43320	6932	2/6
43321	6932	3/6
43322	6932	4/6
43323	6932	5/6
43324	6933	0/6
43325	6933	1/6
43326	6933	2/6
43327	X
43328	6933	3/6
43329	6933	4/6
43330	6933	5/6
43331	X
43332	6934	0/5
43333	6934	1/5
43334	6934	2/5
43335	6934	3/5
43336	6934	4/5
43337	6935	0/6
43338	6935	1/6
43339	6935	2/6
43340	6935	3/6
43341	6935	4/6
43342	6935	5/6
43343	X
43344	6936	0/5
43345	6936	1/5
43346	6936	2/5
43347	6936	3/5
43348	6936	4/5
43349	6937	0/6
43350	6937	1/6
43351	6937	2/6
43352	6937	3/6
43353	6937	4/6
43354	6937	5/6
43355	6938	0/6
43356	6938	1/6
43357	X
43358	6938	2/6
43359	X
43360	6938	3/6
43361	6938	4/6
43362	6938	5/6
43363	6939	0/5
43364	6939	1/5
43365	6939	2/5
43366	6939	3/5
43367	6939	4/5
43368	6940	0/6
43369	6940	1/6
43370	6940	2/6
43371	6940	3/6
43372	6940	4/6
43373	6940	5/6
43374	6941	0/6
43375	X
43376	6941	1/6
43377	6941	2/6
43378	6941	3/6
43379	6941	4/6
43380	6941	5/6
43381	6942	0/5
43382	6942	1/5
43383	6942	2/5
43384	X
43385	6942	3/5
43386	6942	4/5
43387	6943	0/6
43388	6943	1/6
43389	6943	2/6
43390	6943	3/6
43391	X
43392	6943	4/6
43393	6943	5/6
43394	6944	0/5
43395	6944	1/5
43396	6944	2/5
43397	6944	3/5
43398	6944	4/5
43399	6945	0/6
43400	6945	1/6
43401	6945	2/6
43402	6945	3/6
43403	6945	4/6
43404	6945	5/6
43405	6946	0/6
43406	6946	1/6
43407	X
43408	6946	2/6
43409	6946	3/6
43410	6946	4/6
43411	X
43412	6946	5/6
43413	6947	0/5
43414	6947	1/5
43415	6947	2/5
43416	6947	3/5
43417	6947	4/5
43418	6948	0/6
43419	6948	1/6
43420	6948	2/6
43421	6948	3/6
43422	6948	4/6
43423	X
43424	6948	5/6
43425	6949	0/6
43426	6949	1/6
43427	6949	2/6
43428	6949	3/6
43429	6949	4/6
43430	6949	5/6
43431	6950	0/5
43432	6950	1/5
43433	6950	2/5
43434	6950	3/5
43435	6950	4/5
43436	6951	0/6
43437	X
43438	6951	1/6
43439	X
43440	6951	2/6
43441	6951	3/6
43442	6951	4/6
43443	6951	5/6
43444	6952	0/5
43445	6952	1/5
43446	6952	2/5
43447	6952	3/5
43448	6952	4/5
43449	6953	0/6
43450	6953	1/6
43451	6953	2/6
43452	6953	3/6
43453	6953	4/6
43454	6953	5/6
43455	X
43456	6954	0/6
43457	6954	1/6
43458	6954	2/6
43459	6954	3/6
43460	6954	4/6
43461	6954	5/6
43462	6955	0/5
43463	6955	1/5
43464	X
43465	6955	2/5
43466	6955	3/5
43467	6955	4/5
43468	6956	0/6
43469	6956	1/6
43470	6956	2/6
43471	X
43472	6956	3/6
43473	6956	4/6
43474	6956	5/6
43475	6957	0/6
43476	6957	1/6
43477	6957	2/6
43478	6957	3/6
43479	6957	4/6
43480	6957	5/6
43481	6958	0/5
43482	6958	1/5
43483	6958	2/5
43484	6958	3/5
43485	6958	4/5
43486	6959	0/6
43487	X
43488	6959	1/6
43489	6959	2/6
43490	6959	3/6
43491	X
43492	6959	4/6
43493	6959	5/6
43494	6960	0/5
43495	6960	1/5
43496	6960	2/5
43497	6960	3/5
43498	6960	4/5
43499	6961	0/6
43500	6961	1/6
43501	6961	2/6
43502	6961	3/6
43503	X
43504	6961	4/6
43505	6961	5/6
43506	6962	0/6
43507	6962	1/6
43508	6962	2/6
43509	6962	3/6
43510	6962	4/6
43511	6962	5/6
43512	6963	0/5
43513	6963	1/5
43514	6963	2/5
43515	6963	3/5
43516	6963	4/5
43517	X
43518	6964	0/6
43519	X
43520	6964	1/6
43521	6964	2/6
43522	6964	3/6
43523	6964	4/6
43524	6964	5/6
43525	6965	0/6
43526	6965	1/6
43527	6965	2/6
43528	6965	3/6
43529	6965	4/6
43530	6965	5/6
43531	6966	0/5
43532	6966	1/5
43533	6966	2/5
43534	6966	3/5
43535	X
43536	6966	4/5
43537	6967	0/6
43538	6967	1/6
43539	6967	2/6
43540	6967	3/6
43541	6967	4/6
43542	6967	5/6
43543	6968	0/5
43544	X
43545	6968	1/5
43546	6968	2/5
43547	6968	3/5
43548	6968	4/5
43549	6969	0/6
43550	6969	1/6
43551	X
43552	6969	2/6
43553	6969	3/6
43554	6969	4/6
43555	6969	5/6
43556	6970	0/6
43557	6970	1/6
43558	6970	2/6
43559	6970	3/6
43560	6970	4/6
43561	6970	5/6
43562	6971	0/5
43563	6971	1/5
43564	6971	2/5
43565	6971	3/5
43566	6971	4/5
43567	X
43568	6972	0/6
43569	6972	1/6
43570	6972	2/6
43571	X
43572	6972	3/6
43573	6972	4/6
43574	6972	5/6
43575	6973	0/6
43576	6973	1/6
43577	6973	2/6
43578	6973	3/6
43579	6973	4/6
43580	6973	5/6
43581	6974	0/5
43582	6974	1/5
43583	X
43584	6974	2/5
43585	6974	3/5
43586	6974	4/5
43587	6975	0/6
43588	6975	1/6
43589	6975	2/6
43590	6975	3/6
43591	6975	4/6
43592	6975	5/6
43593	6976	0/5
43594	6976	1/5
43595	6976	2/5
43596	6976	3/5
43597	X
43598	6976	4/5
43599	X
43600	6977	0/6
43601	6977	1/6
43602	6977	2/6
43603	6977	3/6
43604	6977	4/6
43605	6977	5/6
43606	6978	0/6
43607	6978	1/6
43608	6978	2/6
43609	6978	3/6
43610	6978	4/6
43611	6978	5/6
43612	6979	0/5
43613	6979	1/5
43614	6979	2/5
43615	X
43616	6979	3/5
43617	6979	4/5
43618	6980	0/6
43619	6980	1/6
43620	6980	2/6
43621	6980	3/6
43622	6980	4/6
43623	6980	5/6
43624	X
43625	6981	0/6
43626	6981	1/6
43627	6981	2/6
43628	6981	3/6
43629	6981	4/6
43630	6981	5/6
43631	X
43632	6982	0/5
43633	6982	1/5
43634	6982	2/5
43635	6982	3/5
43636	6982	4/5
43637	6983	0/6
43638	6983	1/6
43639	6983	2/6
43640	6983	3/6
43641	6983	4/6
43642	6983	5/6
43643	6984	0/5
43644	6984	1/5
43645	6984	2/5
43646	6984	3/5
43647	X
43648	6984	4/5
43649	6985	0/6
43650	6985	1/6
43651	X
43652	6985	2/6
43653	6985	3/6
43654	6985	4/6
43655	6985	5/6
43656	6986	0/6
43657	6986	1/6
43658	6986	2/6
43659	6986	3/6
43660	6986	4/6
43661	6986	5/6
43662	6987	0/5
43663	X
43664	6987	1/5
43665	6987	2/5
43666	6987	3/5
43667	6987	4/5
43668	6988	0/6
43669	6988	1/6
43670	6988	2/6
43671	6988	3/6
43672	6988	4/6
43673	6988	5/6
43674	6989	0/6
43675	6989	1/6
43676	6989	2/6
43677	X
43678	6989	3/6
43679	X
43680	6989	4/6
43681	6989	5/6
43682	6990	0/5
43683	6990	1/5
43684	6990	2/5
43685	6990	3/5
43686	6990	4/5
43687	6991	0/6
43688	6991	1/6
43689	6991	2/6
43690	6991	3/6
43691	6991	4/6
43692	6991	5/6
43693	6992	0/5
43694	6992	1/5
43695	X
43696	6992	2/5
43697	6992	3/5
43698	6992	4/5
43699	6993	0/6
43700	6993	1/6
43701	6993	2/6
43702	6993	3/6
43703	6993	4/6
43704	X
43705	6993	5/6
43706	6994	0/6
43707	6994	1/6
43708	6994	2/6
43709	6994	3/6
43710	6994	4/6
43711	X
43712	6994	5/6
43713	6995	0/5
43714	6995	1/5
43715	6995	2/5
43716	6995	3/5
43717	6995	4/5
43718	6996	0/6
43719	6996	1/6
43720	6996	2/6
43721	6996	3/6
43722	6996	4/6
43723	6996	5/6
43724	6997	0/6
43725	6997	1/6
43726	6997	2/6
43727	X
43728	6997	3/6
43729	6997	4/6
43730	6997	5/6
43731	X
43732	6998	0/5
43733	6998	1/5
43734	6998	2/5
43735	6998	3/5
43736	6998	4/5
43737	6999	0/6
43738	6999	1/6
43739	6999	2/6
43740	6999	3/6
43741	6999	4/6
43742	6999	5/6
43743	X
43744	7000	0/5
43745	7000	1/5
43746	7000	2/5
43747	7000	3/5
43748	7000	4/5
43749	7001	0/6
43750	7001	1/6
43751	7001	2/6
43752	7001	3/6
43753	7001	4/6
43754	7001	5/6
43755	7002	0/6
43756	7002	1/6
43757	X
43758	7002	2/6
43759	X
43760	7002	3/6
43761	7002	4/6
43762	7002	5/6
43763	7003	0/5
43764	7003	1/5
43765	7003	2/5
43766	7003	3/5
43767	7003	4/5
43768	7004	0/6
43769	7004	1/6
43770	7004	2/6
43771	7004	3/6
43772	7004	4/6
43773	7004	5/6
43774	7005	0/6
43775	X
43776	7005	1/6
43777	7005	2/6
43778	7005	3/6
43779	7005	4/6
43780	7005	5/6
43781	7006	0/5
43782	7006	1/5
43783	7006	2/5
43784	X
43785	7006	3/5
43786	7006	4/5
43787	7007	0/6
43788	7007	1/6
43789	7007	2/6
43790	7007	3/6
43791	X
43792	7007	4/6
43793	7007	5/6
43794	7008	0/5
43795	7008	1/5
43796	7008	2/5
43797	7008	3/5
43798	7008	4/5
43799	7009	0/6
43800	7009	1/6
43801	7009	2/6
43802	7009	3/6
43803	7009	4/6
43804	7009	5/6
43805	7010	0/6
43806	7010	1/6
43807	X
43808	7010	2/6
43809	7010	3/6
43810	7010	4/6
43811	X
43812	7010	5/6
43813	7011	0/5
43814	7011	1/5
43815	7011	2/5
43816	7011	3/5
43817	7011	4/5
43818	7012	0/6
43819	7012	1/6
43820	7012	2/6
43821	7012	3/6
43822	7012	4/6
43823	X
43824	7012	5/6
43825	7013	0/6
43826	7013	1/6
43827	7013	2/6
43828	7013	3/6
43829	7013	4/6
43830	7013	5/6
43831	7014	0/5
43832	7014	1/5
43833	7014	2/5
43834	7014	3/5
43835	7014	4/5
43836	7015	0/6
43837	X
43838	7015	1/6
43839	X
43840	7015	2/6
43841	7015	3/6
43842	7015	4/6
43843	7015	5/6
43844	7016	0/5
43845	7016	1/5
43846	7016	2/5
43847	7016	3/5
43848	7016	4/5
43849	7017	0/6
43850	7017	1/6
43851	7017	2/6
43852	7017	3/6
43853	7017	4/6
43854	7017	5/6
43855	X
43856	7018	0/6
43857	7018	1/6
43858	7018	2/6
43859	7018	3/6
43860	7018	4/6
43861	7018	5/6
43862	7019	0/5
43863	7019	1/5
43864	X
43865	7019	2/5
43866	7019	3/5
43867	7019	4/5
43868	7020	0/6
43869	7020	1/6
43870	7020	2/6
43871	X
43872	7020	3/6
43873	7020	4/6
43874	7020	5/6
43875	7021	0/6
43876	7021	1/6
43877	7021	2/6
43878	7021	3/6
43879	7021	4/6
43880	7021	5/6
43881	7022	0/5
43882	7022	1/5
43883	7022	2/5
43884	7022	3/5
43885	7022	4/5
43886	7023	0/6
43887	X
43888	7023	1/6
43889	7023	2/6
43890	7023	3/6
43891	X
43892	7023	4/6
43893	7023	5/6
43894	7024	0/5
43895	7024	1/5
43896	7024	2/5
43897	7024	3/5
43898	7024	4/5
43899	7025	0/6
43900	7025	1/6
43901	7025	2/6
43902	7025	3/6
43903	X
43904	7025	4/6
43905	7025	5/6
43906	7026	0/6
43907	7026	1/6
43908	7026	2/6
43909	7026	3/6
43910	7026	4/6
43911	7026	5/6
43912	7027	0/5
43913	7027	1/5
43914	7027	2/5
43915	7027	3/5
43916	7027	4/5
43917	X
43918	7028	0/6
43919	X
43920	7028	1/6
43921	7028	2/6
43922	7028	3/6
43923	7028	4/6
43924	7028	5/6
43925	7029	0/6
43926	7029	1/6
43927	7029	2/6
43928	7029	3/6
43929	7029	4/6
43930	7029	5/6
43931	7030	0/5
43932	7030	1/5
43933	7030	2/5
43934	7030	3/5
43935	X
43936	7030	4/5
43937	7031	0/6
43938	7031	1/6
43939	7031	2/6
43940	7031	3/6
43941	7031	4/6
43942	7031	5/6
43943	7032	0/5
43944	X
43945	7032	1/5
43946	7032	2/5
43947	7032	3/5
43948	7032	4/5
43949	7033	0/6
43950	7033	1/6
43951	X
43952	7033	2/6
43953	7033	3/6
43954	7033	4/6
43955	7033	5/6
43956	7034	0/6
43957	7034	1/6
43958	7034	2/6
43959	7034	3/6
43960	7034	4/6
43961	7034	5/6
43962	7035	0/5
43963	7035	1/5
43964	7035	2/5
43965	7035	3/5
43966	7035	4/5
43967	X
43968	7036	0/6
43969	7036	1/6
43970	7036	2/6
43971	X
43972	7036	3/6
43973	7036	4/6
43974	7036	5/6
43975	7037	0/6
43976	7037	1/6
43977	7037	2/6
43978	7037	3/6
43979	7037	4/6
43980	7037	5/6
43981	7038	0/5
43982	7038	1/5
43983	X
43984	7038	2/5
43985	7038	3/5
43986	7038	4/5
43987	7039	0/6
43988	7039	1/6
43989	7039	2/6
43990	7039	3/6
43991	7039	4/6
43992	7039	5/6
43993	7040	0/5
43994	7040	1/5
43995	7040	2/5
43996	7040	3/5
43997	X
43998	7040	4/5
43999	X
44000	7041	0/6
44001	7041	1/6
44002	7041	2/6
44003	7041	3/6
44004	7041	4/6
44005	7041	5/6
44006	7042	0/6
44007	7042	1/6
44008	7042	2/6
44009	7042	3/6
44010	7042	4/6
44011	7042	5/6
44012	7043	0/5
44013	7043	1/5
44014	7043	2/5
44015	X
44016	7043	3/5
44017	7043	4/5
44018	7044	0/6
44019	7044	1/6
44020	7044	2/6
44021	7044	3/6
44022	7044	4/6
44023	7044	5/6
44024	X
44025	7045	0/6
44026	7045	1/6
44027	7045	2/6
44028	7045	3/6
44029	7045	4/6
44030	7045	5/6
44031	X
44032	7046	0/5
44033	7046	1/5
44034	7046	2/5
44035	7046	3/5
44036	7046	4/5
44037	7047	0/6
44038	7047	1/6
44039	7047	2/6
44040	7047	3/6
44041	7047	4/6
44042	7047	5/6
44043	7048	0/5
44044	7048	1/5
44045	7048	2/5
44046	7048	3/5
44047	X
44048	7048	4/5
44049	7049	0/6
44050	7049	1/6
44051	X
44052	7049	2/6
44053	7049	3/6
44054	7049	4/6
44055	7049	5/6
44056	7050	0/6
44057	7050	1/6
44058	7050	2/6
44059	7050	3/6
44060	7050	4/6
44061	7050	5/6
44062	7051	0/5
44063	X
44064	7051	1/5
44065	7051	2/5
44066	7051	3/5
44067	7051	4/5
44068	7052	0/6
44069	7052	1/6
44070	7052	2/6
44071	7052	3/6
44072	7052	4/6
44073	7052	5/6
44074	7053	0/6
44075	7053	1/6
44076	7053	2/6
44077	X
44078	7053	3/6
44079	X
44080	7053	4/6
44081	7053	5/6
44082	7054	0/5
44083	7054	1/5
44084	7054	2/5
44085	7054	3/5
44086	7054	4/5
44087	7055	0/6
44088	7055	1/6
44089	7055	2/6
44090	7055	3/6
44091	7055	4/6
44092	7055	5/6
44093	7056	0/5
44094	7056	1/5
44095	X
44096	7056	2/5
44097	7056	3/5
44098	7056	4/5
44099	7057	0/6
44100	7057	1/6
44101	7057	2/6
44102	7057	3/6
44103	7057	4/6
44104	X
44105	7057	5/6
44106	7058	0/6
44107	7058	1/6
44108	7058	2/6
44109	7058	3/6
44110	7058	4/6
44111	X
44112	7058	5/6
44113	7059	0/5
44114	7059	1/5
44115	7059	2/5
44116	7059	3/5
44117	7059	4/5
44118	7060	0/6
44119	7060	1/6
44120	7060	2/6
44121	7060	3/6
44122	7060	4/6
44123	7060	5/6
44124	7061	0/6
44125	7061	1/6
44126	7061	2/6
44127	X
44128	7061	3/6
44129	7061	4/6
44130	7061	5/6
44131	X
44132	7062	0/5
44133	7062	1/5
44134	7062	2/5
44135	7062	3/5
44136	7062	4/5
44137	7063	0/6
44138	7063	1/6
44139	7063	2/6
44140	7063	3/6
44141	7063	4/6
44142	7063	5/6
44143	X
44144	7064	0/5
44145	7064	1/5
44146	7064	2/5
44147	7064	3/5
44148	7064	4/5
44149	7065	0/6
44150	7065	1/6
44151	7065	2/6
44152	7065	3/6
44153	7065	4/6
44154	7065	5/6
44155	7066	0/6
44156	7066	1/6
44157	X
44158	7066	2/6
44159	X
44160	7066	3/6
44161	7066	4/6
44162	7066	5/6
44163	7067	0/5
44164	7067	1/5
44165	7067	2/5
44166	7067	3/5
44167	7067	4/5
44168	7068	0/6
44169	7068	1/6
44170	7068	2/6
44171	7068	3/6
44172	7068	4/6
44173	7068	5/6
44174	7069	0/6
44175	X
44176	7069	1/6
44177	7069	2/6
44178	7069	3/6
44179	7069	4/6
44180	7069	5/6
44181	7070	0/5
44182	7070	1/5
44183	7070	2/5
44184	X
44185	7070	3/5
44186	7070	4/5
44187	7071	0/6
44188	7071	1/6
44189	7071	2/6
44190	7071	3/6
44191	X
44192	7071	4/6
44193	7071	5/6
44194	7072	0/5
44195	7072	1/5
44196	7072	2/5
44197	7072	3/5
44198	7072	4/5
44199	7073	0/6
44200	7073	1/6
44201	7073	2/6
44202	7073	3/6
44203	7073	4/6
44204	7073	5/6
44205	7074	0/6
44206	7074	1/6
44207	X
44208	7074	2/6
44209	7074	3/6
44210	7074	4/6
44211	X
44212	7074	5/6
44213	7075	0/5
44214	7075	1/5
44215	7075	2/5
44216	7075	3/5
44217	7075	4/5
44218	7076	0/6
44219	7076	1/6
44220	7076	2/6
44221	7076	3/6
44222	7076	4/6
44223	X
44224	7076	5/6
44225	7077	0/6
44226	7077	1/6
44227	7077	2/6
44228	7077	3/6
44229	7077	4/6
44230	7077	5/6
44231	7078	0/5
44232	7078	1/5
44233	7078	2/5
44234	7078	3/5
44235	7078	4/5
44236	7079	0/6
44237	X
44238	7079	1/6
44239	X
44240	7079	2/6
44241	7079	3/6
44242	7079	4/6
44243	7079	5/6
44244	7080	0/5
44245	7080	1/5
44246	7080	2/5
44247	7080	3/5
44248	7080	4/5
44249	7081	0/6
44250	7081	1/6
44251	7081	2/6
44252	7081	3/6
44253	7081	4/6
44254	7081	5/6
44255	X
44256	7082	0/6
44257	7082	1/6
44258	7082	2/6
44259	7082	3/6
44260	7082	4/6
44261	7082	5/6
44262	7083	0/5
44263	7083	1/5
44264	X
44265	7083	2/5
44266	7083	3/5
44267	7083	4/5
44268	7084	0/6
44269	7084	1/6
44270	7084	2/6
44271	X
44272	7084	3/6
44273	7084	4/6
44274	7084	5/6
44275	7085	0/6
44276	7085	1/6
44277	7085	2/6
44278	7085	3/6
44279	7085	4/6
44280	7085	5/6
44281	7086	0/5
44282	7086	1/5
44283	7086	2/5
44284	7086	3/5
44285	7086	4/5
44286	7087	0/6
44287	X
44288	7087	1/6
44289	7087	2/6
44290	7087	3/6
44291	X
44292	7087	4/6
44293	7087	5/6
44294	7088	0/5
44295	7088	1/5
44296	7088	2/5
44297	7088	3/5
44298	7088	4/5
44299	7089	0/6
44300	7089	1/6
44301	7089	2/6
44302	7089	3/6
44303	X
44304	7089	4/6
44305	7089	5/6
44306	7090	0/6
44307	7090	1/6
44308	7090	2/6
44309	7090	3/6
44310	7090	4/6
44311	7090	5/6
44312	7091	0/5
44313	7091	1/5
44314	7091	2/5
44315	7091	3/5
44316	7091	4/5
44317	X
44318	7092	0/6
44319	X
44320	7092	1/6
44321	7092	2/6
44322	7092	3/6
44323	7092	4/6
44324	7092	5/6
44325	7093	0/6
44326	7093	1/6
44327	7093	2/6
44328	7093	3/6
44329	7093	4/6
44330	7093	5/6
44331	7094	0/5
44332	7094	1/5
44333	7094	2/5
44334	7094	3/5
44335	X
44336	7094	4/5
44337	7095	0/6
44338	7095	1/6
44339	7095	2/6
44340	7095	3/6
44341	7095	4/6
44342	7095	5/6
44343	7096	0/5
44344	X
44345	7096	1/5
44346	7096	2/5
44347	7096	3/5
44348	7096	4/5
44349	7097	0/6
44350	7097	1/6
44351	X
44352	7097	2/6
44353	7097	3/6
44354	7097	4/6
44355	7097	5/6
44356	7098	0/6
44357	7098	1/6
44358	7098	2/6
44359	7098	3/6
44360	7098	4/6
44361	7098	5/6
44362	7099	0/5
44363	7099	1/5
44364	7099	2/5
44365	7099	3/5
44366	7099	4/5
44367	X
44368	7100	0/6
44369	7100	1/6
44370	7100	2/6
44371	X
44372	7100	3/6
44373	7100	4/6
44374	7100	5/6
44375	7101	0/6
44376	7101	1/6
44377	7101	2/6
44378	7101	3/6
44379	7101	4/6
44380	7101	5/6
44381	7102	0/5
44382	7102	1/5
44383	X
44384	7102	2/5
44385	7102	3/5
44386	7102	4/5
44387	7103	0/6
44388	7103	1/6
44389	7103	2/6
44390	7103	3/6
44391	7103	4/6
44392	7103	5/6
44393	7104	0/5
44394	7104	1/5
44395	7104	2/5
44396	7104	3/5
44397	X
44398	7104	4/5
44399	X
44400	7105	0/6
44401	7105	1/6
44402	7105	2/6
44403	7105	3/6
44404	7105	4/6
44405	7105	5/6
44406	7106	0/6
44407	7106	1/6
44408	7106	2/6
44409	7106	3/6
44410	7106	4/6
44411	7106	5/6
44412	7107	0/5
44413	7107	1/5
44414	7107	2/5
44415	X
44416	7107	3/5
44417	7107	4/5
44418	7108	0/6
44419	7108	1/6
44420	7108	2/6
44421	7108	3/6
44422	7108	4/6
44423	7108	5/6
44424	X
44425	7109	0/6
44426	7109	1/6
44427	7109	2/6
44428	7109	3/6
44429	7109	4/6
44430	7109	5/6
44431	X
44432	7110	0/5
44433	7110	1/5
44434	7110	2/5
44435	7110	3/5
44436	7110	4/5
44437	7111	0/6
44438	7111	1/6
44439	7111	2/6
44440	7111	3/6
44441	7111	4/6
44442	7111	5/6
44443	7112	0/5
44444	7112	1/5
44445	7112	2/5
44446	7112	3/5
44447	X
44448	7112	4/5
44449	7113	0/6
44450	7113	1/6
44451	X
44452	7113	2/6
44453	7113	3/6
44454	7113	4/6
44455	7113	5/6
44456	7114	0/6
44457	7114	1/6
44458	7114	2/6
44459	7114	3/6
44460	7114	4/6
44461	7114	5/6
44462	7115	0/5
44463	X
44464	7115	1/5
44465	7115	2/5
44466	7115	3/5
44467	7115	4/5
44468	7116	0/6
44469	7116	1/6
44470	7116	2/6
44471	7116	3/6
44472	7116	4/6
44473	7116	5/6
44474	7117	0/6
44475	7117	1/6
44476	7117	2/6
44477	X
44478	7117	3/6
44479	X
44480	7117	4/6
44481	7117	5/6
44482	7118	0/5
44483	7118	1/5
44484	7118	2/5
44485	7118	3/5
44486	7118	4/5
44487	7119	0/6
44488	7119	1/6
44489	7119	2/6
44490	7119	3/6
44491	7119	4/6
44492	7119	5/6
44493	7120	0/5
44494	7120	1/5
44495	X
44496	7120	2/5
44497	7120	3/5
44498	7120	4/5
44499	7121	0/6
44500	7121	1/6
44501	7121	2/6
44502	7121	3/6
44503	7121	4/6
44504	X
44505	7121	5/6
44506	7122	0/6
44507	7122	1/6
44508	7122	2/6
44509	7122	3/6
44510	7122	4/6
44511	X
44512	7122	5/6
44513	7123	0/5
44514	7123	1/5
44515	7123	2/5
44516	7123	3/5
44517	7123	4/5
44518	7124	0/6
44519	7124	1/6
44520	7124	2/6
44521	7124	3/6
44522	7124	4/6
44523	7124	5/6
44524	7125	0/6
44525	7125	1/6
44526	7125	2/6
44527	X
44528	7125	3/6
44529	7125	4/6
44530	7125	5/6
44531	X
44532	7126	0/5
44533	7126	1/5
44534	7126	2/5
44535	7126	3/5
44536	7126	4/5
44537	7127	0/6
44538	7127	1/6
44539	7127	2/6
44540	7127	3/6
44541	7127	4/6
44542	7127	5/6
44543	X
44544	7128	0/5
44545	7128	1/5
44546	7128	2/5
44547	7128	3/5
44548	7128	4/5
44549	7129	0/6
44550	7129	1/6
44551	7129	2/6
44552	7129	3/6
44553	7129	4/6
44554	7129	5/6
44555	7130	0/6
44556	7130	1/6
44557	X
44558	7130	2/6
44559	X
44560	7130	3/6
44561	7130	4/6
44562	7130	5/6
44563	7131	0/5
44564	7131	1/5
44565	7131	2/5
44566	7131	3/5
44567	7131	4/5
44568	7132	0/6
44569	7132	1/6
44570	7132	2/6
44571	7132	3/6
44572	7132	4/6
44573	7132	5/6
44574	7133	0/6
44575	X
44576	7133	1/6
44577	7133	2/6
44578	7133	3/6
44579	7133	4/6
44580	7133	5/6
44581	7134	0/5
44582	7134	1/5
44583	7134	2/5
44584	X
44585	7134	3/5
44586	7134	4/5
44587	7135	0/6
44588	7135	1/6
44589	7135	2/6
44590	7135	3/6
44591	X
44592	7135	4/6
44593	7135	5/6
44594	7136	0/5
44595	7136	1/5
44596	7136	2/5
44597	7136	3/5
44598	7136	4/5
44599	7137	0/6
44600	7137	1/6
44601	7137	2/6
44602	7137	3/6
44603	7137	4/6
44604	7137	5/6
44605	7138	0/6
44606	7138	1/6
44607	X
44608	7138	2/6
44609	7138	3/6
44610	7138	4/6
44611	X
44612	7138	5/6
44613	7139	0/5
44614	7139	1/5
44615	7139	2/5
44616	7139	3/5
44617	7139	4/5
44618	7140	0/6
44619	7140	1/6
44620	7140	2/6
44621	7140	3/6
44622	7140	4/6
44623	X
44624	7140	5/6
44625	7141	0/6
44626	7141	1/6
44627	7141	2/6
44628	7141	3/6
44629	7141	4/6
44630	7141	5/6
44631	7142	0/5
44632	7142	1/5
44633	7142	2/5
44634	7142	3/5
44635	7142	4/5
44636	7143	0/6
44637	X
44638	7143	1/6
44639	X
44640	7143	2/6
44641	7143	3/6
44642	7143	4/6
44643	7143	5/6
44644	7144	0/5
44645	7144	1/5
44646	7144	2/5
44647	7144	3/5
44648	7144	4/5
44649	7145	0/6
44650	7145	1/6
44651	7145	2/6
44652	7145	3/6
44653	7145	4/6
44654	7145	5/6
44655	X
44656	7146	0/6
44657	7146	1/6
44658	7146	2/6
44659	7146	3/6
44660	7146	4/6
44661	7146	5/6
44662	7147	0/5
44663	7147	1/5
44664	X
44665	7147	2/5
44666	7147	3/5
44667	7147	4/5
44668	7148	0/6
44669	7148	1/6
44670	7148	2/6
44671	X
44672	7148	3/6
44673	7148	4/6
44674	7148	5/6
44675	7149	0/6
44676	7149	1/6
44677	7149	2/6
44678	7149	3/6
44679	7149	4/6
44680	7149	5/6
44681	7150	0/5
44682	7150	1/5
44683	7150	2/5
44684	7150	3/5
44685	7150	4/5
44686	7151	0/6
44687	X
44688	7151	1/6
44689	7151	2/6
44690	7151	3/6
44691	X
44692	7151	4/6
44693	7151	5/6
44694	7152	0/5
44695	7152	1/5
44696	7152	2/5
44697	7152	3/5
44698	7152	4/5
44699	7153	0/6
44700	7153	1/6
44701	7153	2/6
44702	7153	3/6
44703	X
44704	7153	4/6
44705	7153	5/6
44706	7154	0/6
44707	7154	1/6
44708	7154	2/6
44709	7154	3/6
44710	7154	4/6
44711	7154	5/6
44712	7155	0/5
44713	7155	1/5
44714	7155	2/5
44715	7155	3/5
44716	7155	4/5
44717	X
44718	7156	0/6
44719	X
44720	7156	1/6
44721	7156	2/6
44722	7156	3/6
44723	7156	4/6
44724	7156	5/6
44725	7157	0/6
44726	7157	1/6
44727	7157	2/6
44728	7157	3/6
44729	7157	4/6
44730	7157	5/6
44731	7158	0/5
44732	7158	1/5
44733	7158	2/5
44734	7158	3/5
44735	X
44736	7158	4/5
44737	7159	0/6
44738	7159	1/6
44739	7159	2/6
44740	7159	3/6
44741	7159	4/6
44742	7159	5/6
44743	7160	0/5
44744	X
44745	7160	1/5
44746	7160	2/5
44747	7160	3/5
44748	7160	4/5
44749	7161	0/6
44750	7161	1/6
44751	X
44752	7161	2/6
44753	7161	3/6
44754	7161	4/6
44755	7161	5/6
44756	7162	0/6
44757	7162	1/6
44758	7162	2/6
44759	7162	3/6
44760	7162	4/6
44761	7162	5/6
44762	7163	0/5
44763	7163	1/5
44764	7163	2/5
44765	7163	3/5
44766	7163	4/5
44767	X
44768	7164	0/6
44769	7164	1/6
44770	7164	2/6
44771	X
44772	7164	3/6
44773	7164	4/6
44774	7164	5/6
